po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty,delivery_delay_days,late_delivery,actual_lead_time_days,lead_time_days_x,lead_time_days_y,lead_time_days,lead_time_variance_days,otif
PO000227,SUP028,SITE05,P00002,2023-03-06,2023-04-03,2023-03-31,28,28,-3,0,25,31,31,31,-6,1
PO000228,SUP028,SITE05,P00002,2023-03-13,2023-04-11,2023-04-12,9,9,1,1,30,31,31,31,-1,0
PO000229,SUP028,SITE05,P00002,2023-03-27,2023-04-25,2023-04-23,12,12,-2,0,27,31,31,31,-4,1
PO000230,SUP028,SITE05,P00002,2023-07-24,2023-08-26,2023-08-24,9,9,-2,0,31,31,31,31,0,1
PO000231,SUP028,SITE05,P00002,2023-09-04,2023-10-04,2023-10-05,24,24,1,1,31,31,31,31,0,0
PO000232,SUP028,SITE05,P00002,2023-09-18,2023-10-18,2023-10-16,14,10,-2,0,28,31,31,31,-3,0
PO000233,SUP028,SITE05,P00002,2023-09-25,2023-10-28,2023-10-29,40,40,1,1,34,31,31,31,3,0
PO000234,SUP028,SITE05,P00002,2023-11-06,2023-12-13,2023-12-13,19,19,0,0,37,31,31,31,6,1
PO000235,SUP028,SITE05,P00002,2023-12-04,2023-12-31,2024-01-02,4,4,2,1,29,31,31,31,-2,0
PO000236,SUP028,SITE05,P00002,2024-02-05,2024-03-05,2024-03-07,31,31,2,1,31,31,31,31,0,0
PO000237,SUP028,SITE05,P00002,2024-02-26,2024-03-29,2024-03-29,9,8,0,0,32,31,31,31,1,0
PO000238,SUP028,SITE05,P00002,2024-04-01,2024-05-03,2024-05-08,12,12,5,1,37,31,31,31,6,0
PO000239,SUP028,SITE05,P00002,2024-04-15,2024-05-19,2024-05-22,40,40,3,1,37,31,31,31,6,0
PO000240,SUP028,SITE05,P00002,2024-04-22,2024-05-24,2024-05-21,10,10,-3,0,29,31,31,31,-2,1
PO000241,SUP028,SITE05,P00002,2024-04-29,2024-05-29,2024-05-30,38,38,1,1,31,31,31,31,0,0
PO000242,SUP028,SITE05,P00002,2024-06-03,2024-07-02,2024-07-07,27,27,5,1,34,31,31,31,3,0
PO000243,SUP028,SITE05,P00002,2024-07-08,2024-08-09,2024-08-10,10,10,1,1,33,31,31,31,2,0
PO000244,SUP028,SITE05,P00002,2024-07-15,2024-08-14,2024-08-14,28,28,0,0,30,31,31,31,-1,1
PO000245,SUP028,SITE05,P00002,2024-09-02,2024-10-06,2024-10-04,27,27,-2,0,32,31,31,31,1,1
PO000246,SUP028,SITE05,P00002,2024-09-30,2024-11-01,2024-11-02,38,24,1,1,33,31,31,31,2,0
PO000247,SUP028,SITE05,P00002,2024-10-07,2024-11-07,2024-11-07,19,19,0,0,31,31,31,31,0,1
PO000248,SUP028,SITE05,P00002,2024-10-21,2024-11-21,2024-11-18,13,13,-3,0,28,31,31,31,-3,1
PO000249,SUP028,SITE06,P00002,2022-01-10,2022-02-06,2022-02-03,46,46,-3,0,24,31,31,31,-7,1
PO000250,SUP028,SITE06,P00002,2022-02-07,2022-03-08,2022-03-06,25,25,-2,0,27,31,31,31,-4,1
PO000251,SUP028,SITE06,P00002,2022-03-21,2022-04-23,2022-04-21,37,26,-2,0,31,31,31,31,0,0
PO000252,SUP028,SITE06,P00002,2022-04-18,2022-05-19,2022-05-26,44,44,7,1,38,31,31,31,7,0
PO000253,SUP028,SITE06,P00002,2022-07-18,2022-08-15,2022-08-12,14,14,-3,0,25,31,31,31,-6,1
PO000254,SUP028,SITE06,P00002,2022-07-25,2022-08-24,2022-08-21,18,18,-3,0,27,31,31,31,-4,1
PO000255,SUP028,SITE06,P00002,2022-08-01,2022-08-30,2022-08-28,51,51,-2,0,27,31,31,31,-4,1
PO000256,SUP028,SITE06,P00002,2022-08-29,2022-09-30,2022-10-04,165,165,4,1,36,31,31,31,5,0
PO000257,SUP028,SITE06,P00002,2022-09-12,2022-10-08,2022-10-08,52,52,0,0,26,31,31,31,-5,1
PO000258,SUP028,SITE06,P00002,2022-10-24,2022-11-24,2022-11-23,62,62,-1,0,30,31,31,31,-1,1
PO000259,SUP028,SITE06,P00002,2022-10-31,2022-12-03,2022-12-04,53,53,1,1,34,31,31,31,3,0
PO000260,SUP028,SITE06,P00002,2022-11-07,2022-12-09,2022-12-12,28,28,3,1,35,31,31,31,4,0
PO000261,SUP028,SITE06,P00002,2023-01-30,2023-03-01,2023-02-28,31,31,-1,0,29,31,31,31,-2,1
PO000262,SUP028,SITE06,P00002,2023-02-27,2023-03-27,2023-03-29,22,22,2,1,30,31,31,31,-1,0
PO000263,SUP028,SITE06,P00002,2023-03-06,2023-04-01,2023-03-29,13,13,-3,0,23,31,31,31,-8,1
PO000264,SUP028,SITE06,P00002,2023-03-13,2023-04-11,2023-04-12,112,84,1,1,30,31,31,31,-1,0
PO000265,SUP028,SITE06,P00002,2023-03-27,2023-04-28,2023-04-27,30,30,-1,0,31,31,31,31,0,1
PO000266,SUP028,SITE06,P00002,2023-05-22,2023-06-26,2023-06-25,45,31,-1,0,34,31,31,31,3,0
PO000267,SUP028,SITE06,P00002,2023-10-23,2023-11-26,2023-11-25,26,26,-1,0,33,31,31,31,2,1
PO000268,SUP028,SITE06,P00002,2024-01-01,2024-02-02,2024-01-31,17,17,-2,0,30,31,31,31,-1,1
PO000269,SUP028,SITE06,P00002,2024-01-15,2024-02-16,2024-02-13,23,23,-3,0,29,31,31,31,-2,1
PO000270,SUP028,SITE06,P00002,2024-02-12,2024-03-10,2024-03-12,60,60,2,1,29,31,31,31,-2,0
PO000271,SUP028,SITE06,P00002,2024-02-19,2024-03-20,2024-03-24,73,73,4,1,34,31,31,31,3,0
PO000272,SUP028,SITE06,P00002,2024-04-08,2024-05-09,2024-05-10,64,57,1,1,32,31,31,31,1,0
PO000273,SUP028,SITE06,P00002,2024-04-29,2024-05-27,2024-05-27,39,39,0,0,28,31,31,31,-3,1
PO000274,SUP028,SITE06,P00002,2024-05-20,2024-06-14,2024-06-13,54,54,-1,0,24,31,31,31,-7,1
PO000275,SUP028,SITE06,P00002,2024-05-27,2024-06-28,2024-06-25,21,21,-3,0,29,31,31,31,-2,1
PO000276,SUP028,SITE06,P00002,2024-06-24,2024-07-29,2024-07-29,32,32,0,0,35,31,31,31,4,1
PO000277,SUP028,SITE06,P00002,2024-07-01,2024-08-03,2024-08-06,27,27,3,1,36,31,31,31,5,0
PO000278,SUP028,SITE06,P00002,2024-07-08,2024-08-08,2024-08-07,73,73,-1,0,30,31,31,31,-1,1
PO000279,SUP028,SITE06,P00002,2024-09-30,2024-10-31,2024-10-30,38,38,-1,0,30,31,31,31,-1,1
PO000280,SUP028,SITE06,P00002,2024-10-21,2024-11-22,2024-11-26,40,40,4,1,36,31,31,31,5,0
PO000281,SUP028,SITE06,P00002,2024-11-11,2024-12-10,2024-12-14,14,14,4,1,33,31,31,31,2,0
PO000282,SUP028,SITE06,P00002,2024-12-16,2025-01-14,2025-01-14,83,83,0,0,29,31,31,31,-2,1
PO000283,SUP028,SITE06,P00002,2024-12-23,2025-01-27,2025-01-26,19,19,-1,0,34,31,31,31,3,1
PO000284,SUP040,SITE01,P00003,2022-03-14,2022-04-29,2022-05-02,2,2,3,1,49,49,49,49,0,0
PO000285,SUP040,SITE01,P00003,2022-05-09,2022-06-27,2022-07-01,8,8,4,1,53,49,49,49,4,0
PO000286,SUP040,SITE01,P00003,2022-09-05,2022-10-14,2022-10-15,7,7,1,1,40,49,49,49,-9,0
PO000287,SUP040,SITE01,P00003,2022-10-17,2022-12-08,2022-12-09,10,10,1,1,53,49,49,49,4,0
PO000288,SUP040,SITE01,P00003,2022-11-07,2022-12-23,2022-12-27,11,7,4,1,50,49,49,49,1,0
PO000289,SUP040,SITE01,P00003,2022-11-28,2023-01-18,2023-01-21,14,14,3,1,54,49,49,49,5,0
PO000290,SUP040,SITE01,P00003,2023-01-30,2023-03-18,2023-03-23,10,7,5,1,52,49,49,49,3,0
PO000291,SUP040,SITE01,P00003,2023-04-03,2023-05-18,2023-05-17,8,8,-1,0,44,49,49,49,-5,1
PO000292,SUP040,SITE01,P00003,2023-08-28,2023-10-15,2023-10-15,7,7,0,0,48,49,49,49,-1,1
PO000293,SUP040,SITE01,P00003,2024-01-15,2024-03-01,2024-03-01,24,24,0,0,46,49,49,49,-3,1
PO000294,SUP040,SITE01,P00003,2024-03-18,2024-05-03,2024-05-06,6,6,3,1,49,49,49,49,0,0
PO000295,SUP040,SITE01,P00003,2024-03-25,2024-05-15,2024-05-20,7,5,5,1,56,49,49,49,7,0
PO000296,SUP040,SITE01,P00003,2024-05-20,2024-07-09,2024-07-13,7,5,4,1,54,49,49,49,5,0
PO000297,SUP040,SITE01,P00003,2024-06-17,2024-07-28,2024-07-31,10,10,3,1,44,49,49,49,-5,0
PO000298,SUP040,SITE01,P00003,2024-07-22,2024-09-09,2024-09-11,8,8,2,1,51,49,49,49,2,0
PO000299,SUP040,SITE01,P00003,2024-07-29,2024-09-15,2024-09-21,9,9,6,1,54,49,49,49,5,0
PO000300,SUP040,SITE01,P00003,2024-09-16,2024-11-07,2024-11-04,5,5,-3,0,49,49,49,49,0,1
PO000301,SUP040,SITE02,P00003,2022-01-17,2022-03-13,2022-03-18,26,21,5,1,60,49,49,49,11,0
PO000302,SUP040,SITE02,P00003,2022-02-21,2022-04-14,2022-04-14,12,12,0,0,52,49,49,49,3,1
PO000303,SUP040,SITE02,P00003,2022-03-21,2022-05-07,2022-05-06,9,9,-1,0,46,49,49,49,-3,1
PO000304,SUP040,SITE02,P00003,2022-09-26,2022-11-07,2022-11-08,15,15,1,1,43,49,49,49,-6,0
PO000305,SUP040,SITE02,P00003,2022-10-03,2022-11-12,2022-11-12,29,29,0,0,40,49,49,49,-9,1
PO000306,SUP040,SITE02,P00003,2022-10-17,2022-12-12,2022-12-13,31,31,1,1,57,49,49,49,8,0
PO000307,SUP040,SITE02,P00003,2022-10-24,2022-12-09,2022-12-09,8,8,0,0,46,49,49,49,-3,1
PO000308,SUP040,SITE02,P00003,2023-02-06,2023-03-23,2023-03-27,8,8,4,1,49,49,49,49,0,0
PO000309,SUP040,SITE02,P00003,2023-02-27,2023-04-25,2023-04-27,35,35,2,1,59,49,49,49,10,0
PO000310,SUP040,SITE02,P00003,2023-03-20,2023-05-11,2023-05-16,7,6,5,1,57,49,49,49,8,0
PO000311,SUP040,SITE02,P00003,2023-03-27,2023-05-11,2023-05-14,18,18,3,1,48,49,49,49,-1,0
PO000312,SUP040,SITE02,P00003,2023-06-05,2023-07-25,2023-07-27,12,12,2,1,52,49,49,49,3,0
PO000313,SUP040,SITE02,P00003,2023-08-21,2023-10-11,2023-10-12,4,4,1,1,52,49,49,49,3,0
PO000314,SUP040,SITE02,P00003,2023-09-18,2023-11-04,2023-11-02,12,12,-2,0,45,49,49,49,-4,1
PO000315,SUP040,SITE02,P00003,2023-11-13,2023-12-28,2024-01-04,17,12,7,1,52,49,49,49,3,0
PO000316,SUP040,SITE02,P00003,2023-12-04,2024-01-26,2024-01-29,14,9,3,1,56,49,49,49,7,0
PO000317,SUP040,SITE02,P00003,2023-12-25,2024-02-20,2024-02-18,9,6,-2,0,55,49,49,49,6,0
PO000318,SUP040,SITE02,P00003,2024-01-15,2024-03-06,2024-03-07,31,31,1,1,52,49,49,49,3,0
PO000319,SUP040,SITE02,P00003,2024-01-22,2024-03-14,2024-03-15,14,9,1,1,53,49,49,49,4,0
PO000320,SUP040,SITE02,P00003,2024-02-19,2024-04-02,2024-03-30,6,6,-3,0,40,49,49,49,-9,1
PO000321,SUP040,SITE02,P00003,2024-04-08,2024-05-19,2024-05-18,18,18,-1,0,40,49,49,49,-9,1
PO000322,SUP040,SITE02,P00003,2024-04-22,2024-06-14,2024-06-17,64,64,3,1,56,49,49,49,7,0
PO000323,SUP040,SITE02,P00003,2024-05-13,2024-06-29,2024-07-02,12,12,3,1,50,49,49,49,1,0
PO000324,SUP040,SITE02,P00003,2024-06-10,2024-08-01,2024-07-31,7,7,-1,0,51,49,49,49,2,1
PO000325,SUP040,SITE02,P00003,2024-07-29,2024-09-11,2024-09-12,7,7,1,1,45,49,49,49,-4,0
PO000326,SUP040,SITE02,P00003,2024-08-12,2024-09-28,2024-10-01,20,15,3,1,50,49,49,49,1,0
PO000327,SUP040,SITE02,P00003,2024-10-14,2024-11-27,2024-11-30,6,6,3,1,47,49,49,49,-2,0
PO000328,SUP040,SITE02,P00003,2024-10-28,2024-12-16,2024-12-14,22,22,-2,0,47,49,49,49,-2,1
PO000329,SUP040,SITE03,P00003,2022-02-14,2022-04-03,2022-03-31,10,10,-3,0,45,49,49,49,-4,1
PO000330,SUP040,SITE03,P00003,2022-05-23,2022-07-18,2022-07-17,8,7,-1,0,55,49,49,49,6,0
PO000331,SUP040,SITE03,P00003,2022-08-22,2022-10-17,2022-10-19,7,7,2,1,58,49,49,49,9,0
PO000332,SUP040,SITE03,P00003,2022-09-26,2022-11-08,2022-11-10,20,20,2,1,45,49,49,49,-4,0
PO000333,SUP040,SITE03,P00003,2022-12-19,2023-02-05,2023-02-08,22,16,3,1,51,49,49,49,2,0
PO000334,SUP040,SITE03,P00003,2023-01-09,2023-03-02,2023-03-06,6,4,4,1,56,49,49,49,7,0
PO000335,SUP040,SITE03,P00003,2023-02-20,2023-04-13,2023-04-18,5,5,5,1,57,49,49,49,8,0
PO000336,SUP040,SITE03,P00003,2023-03-27,2023-05-11,2023-05-13,8,6,2,1,47,49,49,49,-2,0
PO000337,SUP040,SITE03,P00003,2023-07-03,2023-08-20,2023-08-25,7,7,5,1,53,49,49,49,4,0
PO000338,SUP040,SITE03,P00003,2023-11-13,2024-01-02,2024-01-07,26,26,5,1,55,49,49,49,6,0
PO000339,SUP040,SITE03,P00003,2023-12-18,2024-02-08,2024-02-07,8,8,-1,0,51,49,49,49,2,1
PO000340,SUP040,SITE03,P00003,2024-01-01,2024-02-14,2024-02-12,9,9,-2,0,42,49,49,49,-7,1
PO000341,SUP040,SITE03,P00003,2024-02-05,2024-03-23,2024-03-20,8,8,-3,0,44,49,49,49,-5,1
PO000342,SUP040,SITE03,P00003,2024-03-18,2024-05-11,2024-05-11,4,4,0,0,54,49,49,49,5,1
PO000343,SUP040,SITE03,P00003,2024-05-27,2024-07-18,2024-07-21,4,3,3,1,55,49,49,49,6,0
PO000344,SUP040,SITE03,P00003,2024-10-28,2024-12-15,2024-12-20,4,3,5,1,53,49,49,49,4,0
PO000345,SUP040,SITE04,P00003,2022-02-07,2022-04-03,2022-04-07,26,26,4,1,59,49,49,49,10,0
PO000346,SUP040,SITE04,P00003,2022-03-14,2022-04-28,2022-04-27,33,33,-1,0,44,49,49,49,-5,1
PO000347,SUP040,SITE04,P00003,2022-05-16,2022-06-27,2022-06-30,19,19,3,1,45,49,49,49,-4,0
PO000348,SUP040,SITE04,P00003,2022-05-23,2022-07-10,2022-07-09,28,28,-1,0,47,49,49,49,-2,1
PO000349,SUP040,SITE04,P00003,2022-07-18,2022-09-07,2022-09-09,36,22,2,1,53,49,49,49,4,0
PO000350,SUP040,SITE04,P00003,2022-10-03,2022-11-21,2022-11-21,48,48,0,0,49,49,49,49,0,1
PO000351,SUP040,SITE04,P00003,2022-10-10,2022-12-04,2022-12-01,19,19,-3,0,52,49,49,49,3,1
PO000352,SUP040,SITE04,P00003,2022-10-17,2022-12-01,2022-11-30,26,26,-1,0,44,49,49,49,-5,1
PO000353,SUP040,SITE04,P00003,2022-10-31,2022-12-25,2022-12-24,10,10,-1,0,54,49,49,49,5,1
PO000354,SUP040,SITE04,P00003,2022-11-14,2023-01-09,2023-01-12,24,18,3,1,59,49,49,49,10,0
PO000355,SUP040,SITE04,P00003,2022-11-21,2023-01-09,2023-01-10,15,15,1,1,50,49,49,49,1,0
PO000356,SUP040,SITE04,P00003,2023-01-23,2023-03-13,2023-03-13,15,15,0,0,49,49,49,49,0,1
PO000357,SUP040,SITE04,P00003,2023-03-06,2023-04-23,2023-04-26,6,6,3,1,51,49,49,49,2,0
PO000358,SUP040,SITE04,P00003,2023-03-13,2023-05-01,2023-04-29,65,65,-2,0,47,49,49,49,-2,1
PO000359,SUP040,SITE04,P00003,2023-05-15,2023-07-03,2023-07-03,15,15,0,0,49,49,49,49,0,1
PO000360,SUP040,SITE04,P00003,2023-05-22,2023-07-07,2023-07-10,30,30,3,1,49,49,49,49,0,0
PO000361,SUP040,SITE04,P00003,2023-07-17,2023-08-28,2023-09-01,31,31,4,1,46,49,49,49,-3,0
PO000362,SUP040,SITE04,P00003,2023-10-09,2023-11-18,2023-11-21,12,12,3,1,43,49,49,49,-6,0
PO000363,SUP040,SITE04,P00003,2023-10-16,2023-12-05,2023-12-03,71,71,-2,0,48,49,49,49,-1,1
PO000364,SUP040,SITE04,P00003,2023-10-30,2023-12-15,2023-12-14,32,32,-1,0,45,49,49,49,-4,1
PO000365,SUP040,SITE04,P00003,2023-11-06,2023-12-29,2024-01-05,17,17,7,1,60,49,49,49,11,0
PO000366,SUP040,SITE04,P00003,2023-11-27,2024-01-17,2024-01-24,97,75,7,1,58,49,49,49,9,0
PO000367,SUP040,SITE04,P00003,2023-12-04,2024-01-21,2024-01-24,16,16,3,1,51,49,49,49,2,0
PO000368,SUP040,SITE04,P00003,2023-12-18,2024-01-28,2024-01-31,71,57,3,1,44,49,49,49,-5,0
PO000369,SUP040,SITE04,P00003,2024-02-12,2024-04-02,2024-04-06,54,54,4,1,54,49,49,49,5,0
PO000370,SUP040,SITE04,P00003,2024-02-19,2024-04-10,2024-04-13,46,46,3,1,54,49,49,49,5,0
PO000371,SUP040,SITE04,P00003,2024-02-26,2024-04-17,2024-04-15,39,39,-2,0,49,49,49,49,0,1
PO000372,SUP040,SITE04,P00003,2024-04-01,2024-05-18,2024-05-19,25,25,1,1,48,49,49,49,-1,0
PO000373,SUP040,SITE04,P00003,2024-04-15,2024-06-09,2024-06-07,33,33,-2,0,53,49,49,49,4,1
PO000374,SUP040,SITE04,P00003,2024-05-06,2024-06-26,2024-07-01,21,21,5,1,56,49,49,49,7,0
PO000375,SUP040,SITE04,P00003,2024-07-15,2024-09-03,2024-09-02,33,33,-1,0,49,49,49,49,0,1
PO000376,SUP040,SITE04,P00003,2024-08-19,2024-10-10,2024-10-13,17,17,3,1,55,49,49,49,6,0
PO000377,SUP040,SITE04,P00003,2024-11-04,2024-12-18,2024-12-26,22,22,8,1,52,49,49,49,3,0
PO000378,SUP040,SITE04,P00003,2024-11-25,2025-01-12,2025-01-15,15,15,3,1,51,49,49,49,2,0
PO000379,SUP040,SITE04,P00003,2024-12-09,2025-01-23,2025-01-22,25,25,-1,0,44,49,49,49,-5,1
PO000380,SUP040,SITE05,P00003,2022-02-28,2022-04-10,2022-04-13,23,23,3,1,44,49,49,49,-5,0
PO000381,SUP040,SITE05,P00003,2022-05-16,2022-07-01,2022-07-03,58,58,2,1,48,49,49,49,-1,0
PO000382,SUP040,SITE05,P00003,2022-06-06,2022-07-27,2022-08-01,8,8,5,1,56,49,49,49,7,0
PO000383,SUP040,SITE05,P00003,2022-06-13,2022-07-27,2022-07-27,30,30,0,0,44,49,49,49,-5,1
PO000384,SUP040,SITE05,P00003,2022-07-25,2022-09-16,2022-09-14,7,7,-2,0,51,49,49,49,2,1
PO000385,SUP040,SITE05,P00003,2022-08-01,2022-09-25,2022-09-26,20,20,1,1,56,49,49,49,7,0
PO000386,SUP040,SITE05,P00003,2022-09-12,2022-10-30,2022-10-29,18,18,-1,0,47,49,49,49,-2,1
PO000387,SUP040,SITE05,P00003,2022-09-26,2022-11-12,2022-11-18,15,15,6,1,53,49,49,49,4,0
PO000388,SUP040,SITE05,P00003,2022-11-14,2023-01-02,2023-01-04,17,17,2,1,51,49,49,49,2,0
PO000389,SUP040,SITE05,P00003,2022-12-12,2023-02-02,2023-02-05,17,12,3,1,55,49,49,49,6,0
PO000390,SUP040,SITE05,P00003,2022-12-19,2023-02-03,2023-02-02,10,10,-1,0,45,49,49,49,-4,1
PO000391,SUP040,SITE05,P00003,2022-12-26,2023-02-20,2023-02-26,15,15,6,1,62,49,49,49,13,0
PO000392,SUP040,SITE05,P00003,2023-01-09,2023-02-23,2023-02-23,10,10,0,0,45,49,49,49,-4,1
PO000393,SUP040,SITE05,P00003,2023-03-06,2023-04-21,2023-04-22,9,9,1,1,47,49,49,49,-2,0
PO000394,SUP040,SITE05,P00003,2023-05-15,2023-07-02,2023-06-30,27,27,-2,0,46,49,49,49,-3,1
PO000395,SUP040,SITE05,P00003,2023-06-12,2023-07-30,2023-08-03,22,22,4,1,52,49,49,49,3,0
PO000396,SUP040,SITE05,P00003,2023-07-03,2023-08-21,2023-08-26,17,12,5,1,54,49,49,49,5,0
PO000397,SUP040,SITE05,P00003,2023-08-07,2023-09-25,2023-10-01,13,13,6,1,55,49,49,49,6,0
PO000398,SUP040,SITE05,P00003,2023-08-28,2023-10-15,2023-10-17,10,10,2,1,50,49,49,49,1,0
PO000399,SUP040,SITE05,P00003,2023-10-30,2023-12-14,2023-12-17,7,7,3,1,48,49,49,49,-1,0
PO000400,SUP040,SITE05,P00003,2023-12-11,2024-01-30,2024-01-30,4,4,0,0,50,49,49,49,1,1
PO000401,SUP040,SITE05,P00003,2024-04-01,2024-05-18,2024-05-16,23,23,-2,0,45,49,49,49,-4,1
PO000402,SUP040,SITE05,P00003,2024-05-20,2024-07-05,2024-07-06,40,40,1,1,47,49,49,49,-2,0
PO000403,SUP040,SITE05,P00003,2024-07-22,2024-09-07,2024-09-09,13,13,2,1,49,49,49,49,0,0
PO000404,SUP040,SITE05,P00003,2024-08-12,2024-09-26,2024-09-23,12,12,-3,0,42,49,49,49,-7,1
PO000405,SUP040,SITE05,P00003,2024-08-26,2024-10-18,2024-10-18,13,13,0,0,53,49,49,49,4,1
PO000406,SUP040,SITE05,P00003,2024-09-16,2024-11-01,2024-10-31,8,8,-1,0,45,49,49,49,-4,1
PO000407,SUP040,SITE05,P00003,2024-10-28,2024-12-15,2024-12-13,17,14,-2,0,46,49,49,49,-3,0
PO000408,SUP040,SITE05,P00003,2024-11-25,2025-01-05,2025-01-09,22,22,4,1,45,49,49,49,-4,0
PO000409,SUP040,SITE06,P00003,2022-01-17,2022-03-04,2022-03-06,12,12,2,1,48,49,49,49,-1,0
PO000410,SUP040,SITE06,P00003,2022-01-24,2022-03-15,2022-03-19,18,18,4,1,54,49,49,49,5,0
PO000411,SUP040,SITE06,P00003,2022-02-28,2022-04-17,2022-04-18,28,28,1,1,49,49,49,49,0,0
PO000412,SUP040,SITE06,P00003,2022-05-09,2022-06-24,2022-06-21,16,16,-3,0,43,49,49,49,-6,1
PO000413,SUP040,SITE06,P00003,2022-05-16,2022-07-05,2022-07-06,25,22,1,1,51,49,49,49,2,0
PO000414,SUP040,SITE06,P00003,2022-06-20,2022-08-14,2022-08-13,25,25,-1,0,54,49,49,49,5,1
PO000415,SUP040,SITE06,P00003,2022-08-01,2022-09-18,2022-09-21,26,26,3,1,51,49,49,49,2,0
PO000416,SUP040,SITE06,P00003,2022-10-24,2022-12-09,2022-12-12,42,42,3,1,49,49,49,49,0,0
PO000417,SUP040,SITE06,P00003,2022-10-31,2022-12-21,2022-12-29,10,10,8,1,59,49,49,49,10,0
PO000418,SUP040,SITE06,P00003,2022-11-07,2022-12-23,2022-12-26,16,16,3,1,49,49,49,49,0,0
PO000419,SUP040,SITE06,P00003,2022-12-12,2023-01-28,2023-01-29,23,23,1,1,48,49,49,49,-1,0
PO000420,SUP040,SITE06,P00003,2022-12-26,2023-02-12,2023-02-11,9,9,-1,0,47,49,49,49,-2,1
PO000421,SUP040,SITE06,P00003,2023-01-09,2023-02-22,2023-02-24,34,34,2,1,46,49,49,49,-3,0
PO000422,SUP040,SITE06,P00003,2023-04-03,2023-05-30,2023-05-28,26,26,-2,0,55,49,49,49,6,1
PO000423,SUP040,SITE06,P00003,2023-04-17,2023-06-05,2023-06-08,12,12,3,1,52,49,49,49,3,0
PO000424,SUP040,SITE06,P00003,2023-04-24,2023-06-11,2023-06-08,11,11,-3,0,45,49,49,49,-4,1
PO000425,SUP040,SITE06,P00003,2023-05-01,2023-06-22,2023-06-19,28,28,-3,0,49,49,49,49,0,1
PO000426,SUP040,SITE06,P00003,2023-05-08,2023-06-25,2023-06-22,38,38,-3,0,45,49,49,49,-4,1
PO000427,SUP040,SITE06,P00003,2023-05-22,2023-07-12,2023-07-18,32,32,6,1,57,49,49,49,8,0
PO000428,SUP040,SITE06,P00003,2023-06-19,2023-08-05,2023-08-06,17,17,1,1,48,49,49,49,-1,0
PO000429,SUP040,SITE06,P00003,2023-07-24,2023-09-17,2023-09-18,8,8,1,1,56,49,49,49,7,0
PO000430,SUP040,SITE06,P00003,2023-08-07,2023-09-27,2023-10-02,13,13,5,1,56,49,49,49,7,0
PO000431,SUP040,SITE06,P00003,2023-08-21,2023-10-03,2023-10-06,27,27,3,1,46,49,49,49,-3,0
PO000432,SUP040,SITE06,P00003,2023-08-28,2023-10-15,2023-10-17,24,24,2,1,50,49,49,49,1,0
PO000433,SUP040,SITE06,P00003,2023-11-13,2023-12-28,2023-12-27,28,28,-1,0,44,49,49,49,-5,1
PO000434,SUP040,SITE06,P00003,2023-11-27,2024-01-19,2024-01-20,18,18,1,1,54,49,49,49,5,0
PO000435,SUP040,SITE06,P00003,2024-05-06,2024-06-27,2024-06-28,24,24,1,1,53,49,49,49,4,0
PO000436,SUP040,SITE06,P00003,2024-07-01,2024-08-18,2024-08-23,39,39,5,1,53,49,49,49,4,0
PO000437,SUP040,SITE06,P00003,2024-07-08,2024-08-23,2024-08-29,15,15,6,1,52,49,49,49,3,0
PO000438,SUP040,SITE06,P00003,2024-07-22,2024-09-09,2024-09-19,13,13,10,1,59,49,49,49,10,0
PO000439,SUP040,SITE06,P00003,2024-09-23,2024-11-11,2024-11-18,11,11,7,1,56,49,49,49,7,0
PO000440,SUP040,SITE06,P00003,2024-09-30,2024-11-24,2024-11-24,15,15,0,0,55,49,49,49,6,1
PO000441,SUP040,SITE06,P00003,2024-10-07,2024-11-26,2024-11-27,29,29,1,1,51,49,49,49,2,0
PO000442,SUP040,SITE06,P00003,2024-11-25,2025-01-11,2025-01-18,26,26,7,1,54,49,49,49,5,0
PO000443,SUP040,SITE06,P00003,2024-12-09,2025-01-25,2025-01-22,14,13,-3,0,44,49,49,49,-5,0
PO000444,SUP034,SITE01,P00004,2023-01-09,2023-02-07,2023-02-12,3,3,5,1,34,33,33,33,1,0
PO000445,SUP034,SITE01,P00004,2023-10-09,2023-11-11,2023-11-16,2,2,5,1,38,33,33,33,5,0
PO000446,SUP034,SITE01,P00004,2024-01-08,2024-02-08,2024-02-05,4,4,-3,0,28,33,33,33,-5,1
PO000447,SUP034,SITE01,P00004,2024-03-11,2024-04-15,2024-04-12,7,7,-3,0,32,33,33,33,-1,1
PO000448,SUP034,SITE01,P00004,2024-04-08,2024-05-10,2024-05-07,1,1,-3,0,29,33,33,33,-4,1
PO000449,SUP034,SITE02,P00004,2022-01-24,2022-02-26,2022-02-26,1,1,0,0,33,33,33,33,0,1
PO000450,SUP034,SITE02,P00004,2022-10-31,2022-12-07,2022-12-07,1,1,0,0,37,33,33,33,4,1
PO000451,SUP034,SITE02,P00004,2023-04-10,2023-05-16,2023-05-21,1,1,5,1,41,33,33,33,8,0
PO000452,SUP034,SITE02,P00004,2024-09-09,2024-10-11,2024-10-11,1,1,0,0,32,33,33,33,-1,1
PO000453,SUP034,SITE03,P00004,2023-01-23,2023-02-26,2023-02-27,1,1,1,1,35,33,33,33,2,0
PO000454,SUP034,SITE03,P00004,2023-07-31,2023-09-06,2023-09-09,3,3,3,1,40,33,33,33,7,0
