po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty
PO000317,SUP040,SITE02,P00003,2023-12-25,2024-02-20,2024-02-18,9,6
PO000318,SUP040,SITE02,P00003,2024-01-15,2024-03-06,2024-03-07,31,31
PO000319,SUP040,SITE02,P00003,2024-01-22,2024-03-14,2024-03-15,14,9
PO000320,SUP040,SITE02,P00003,2024-02-19,2024-04-02,2024-03-30,6,6
PO000321,SUP040,SITE02,P00003,2024-04-08,2024-05-19,2024-05-18,18,18
PO000322,SUP040,SITE02,P00003,2024-04-22,2024-06-14,2024-06-17,64,64
PO000323,SUP040,SITE02,P00003,2024-05-13,2024-06-29,2024-07-02,12,12
PO000324,SUP040,SITE02,P00003,2024-06-10,2024-08-01,2024-07-31,7,7
PO000325,SUP040,SITE02,P00003,2024-07-29,2024-09-11,2024-09-12,7,7
PO000326,SUP040,SITE02,P00003,2024-08-12,2024-09-28,2024-10-01,20,15
PO000327,SUP040,SITE02,P00003,2024-10-14,2024-11-27,2024-11-30,6,6
PO000328,SUP040,SITE02,P00003,2024-10-28,2024-12-16,2024-12-14,22,22
PO000329,SUP040,SITE03,P00003,2022-02-14,2022-04-03,2022-03-31,10,10
PO000330,SUP040,SITE03,P00003,2022-05-23,2022-07-18,2022-07-17,8,7
PO000331,SUP040,SITE03,P00003,2022-08-22,2022-10-17,2022-10-19,7,7
PO000332,SUP040,SITE03,P00003,2022-09-26,2022-11-08,2022-11-10,20,20
PO000333,SUP040,SITE03,P00003,2022-12-19,2023-02-05,2023-02-08,22,16
PO000334,SUP040,SITE03,P00003,2023-01-09,2023-03-02,2023-03-06,6,4
PO000335,SUP040,SITE03,P00003,2023-02-20,2023-04-13,2023-04-18,5,5
PO000336,SUP040,SITE03,P00003,2023-03-27,2023-05-11,2023-05-13,8,6
PO000337,SUP040,SITE03,P00003,2023-07-03,2023-08-20,2023-08-25,7,7
PO000338,SUP040,SITE03,P00003,2023-11-13,2024-01-02,2024-01-07,26,26
PO000339,SUP040,SITE03,P00003,2023-12-18,2024-02-08,2024-02-07,8,8
PO000340,SUP040,SITE03,P00003,2024-01-01,2024-02-14,2024-02-12,9,9
PO000341,SUP040,SITE03,P00003,2024-02-05,2024-03-23,2024-03-20,8,8
PO000342,SUP040,SITE03,P00003,2024-03-18,2024-05-11,2024-05-11,4,4
PO000343,SUP040,SITE03,P00003,2024-05-27,2024-07-18,2024-07-21,4,3
PO000344,SUP040,SITE03,P00003,2024-10-28,2024-12-15,2024-12-20,4,3
PO000345,SUP040,SITE04,P00003,2022-02-07,2022-04-03,2022-04-07,26,26
PO000346,SUP040,SITE04,P00003,2022-03-14,2022-04-28,2022-04-27,33,33
PO000347,SUP040,SITE04,P00003,2022-05-16,2022-06-27,2022-06-30,19,19
PO000348,SUP040,SITE04,P00003,2022-05-23,2022-07-10,2022-07-09,28,28
PO000349,SUP040,SITE04,P00003,2022-07-18,2022-09-07,2022-09-09,36,22
PO000350,SUP040,SITE04,P00003,2022-10-03,2022-11-21,2022-11-21,48,48
PO000351,SUP040,SITE04,P00003,2022-10-10,2022-12-04,2022-12-01,19,19
PO000352,SUP040,SITE04,P00003,2022-10-17,2022-12-01,2022-11-30,26,26
PO000353,SUP040,SITE04,P00003,2022-10-31,2022-12-25,2022-12-24,10,10
PO000354,SUP040,SITE04,P00003,2022-11-14,2023-01-09,2023-01-12,24,18
PO000355,SUP040,SITE04,P00003,2022-11-21,2023-01-09,2023-01-10,15,15
PO000356,SUP040,SITE04,P00003,2023-01-23,2023-03-13,2023-03-13,15,15
PO000357,SUP040,SITE04,P00003,2023-03-06,2023-04-23,2023-04-26,6,6
PO000358,SUP040,SITE04,P00003,2023-03-13,2023-05-01,2023-04-29,65,65
PO000359,SUP040,SITE04,P00003,2023-05-15,2023-07-03,2023-07-03,15,15
PO000360,SUP040,SITE04,P00003,2023-05-22,2023-07-07,2023-07-10,30,30
PO000361,SUP040,SITE04,P00003,2023-07-17,2023-08-28,2023-09-01,31,31
PO000362,SUP040,SITE04,P00003,2023-10-09,2023-11-18,2023-11-21,12,12
PO000363,SUP040,SITE04,P00003,2023-10-16,2023-12-05,2023-12-03,71,71
PO000364,SUP040,SITE04,P00003,2023-10-30,2023-12-15,2023-12-14,32,32
PO000365,SUP040,SITE04,P00003,2023-11-06,2023-12-29,2024-01-05,17,17
PO000366,SUP040,SITE04,P00003,2023-11-27,2024-01-17,2024-01-24,97,75
PO000367,SUP040,SITE04,P00003,2023-12-04,2024-01-21,2024-01-24,16,16
PO000368,SUP040,SITE04,P00003,2023-12-18,2024-01-28,2024-01-31,71,57
PO000369,SUP040,SITE04,P00003,2024-02-12,2024-04-02,2024-04-06,54,54
PO000370,SUP040,SITE04,P00003,2024-02-19,2024-04-10,2024-04-13,46,46
PO000371,SUP040,SITE04,P00003,2024-02-26,2024-04-17,2024-04-15,39,39
PO000372,SUP040,SITE04,P00003,2024-04-01,2024-05-18,2024-05-19,25,25
PO000373,SUP040,SITE04,P00003,2024-04-15,2024-06-09,2024-06-07,33,33
PO000374,SUP040,SITE04,P00003,2024-05-06,2024-06-26,2024-07-01,21,21
PO000375,SUP040,SITE04,P00003,2024-07-15,2024-09-03,2024-09-02,33,33
PO000376,SUP040,SITE04,P00003,2024-08-19,2024-10-10,2024-10-13,17,17
PO000377,SUP040,SITE04,P00003,2024-11-04,2024-12-18,2024-12-26,22,22
PO000378,SUP040,SITE04,P00003,2024-11-25,2025-01-12,2025-01-15,15,15
PO000379,SUP040,SITE04,P00003,2024-12-09,2025-01-23,2025-01-22,25,25
PO000380,SUP040,SITE05,P00003,2022-02-28,2022-04-10,2022-04-13,23,23
PO000381,SUP040,SITE05,P00003,2022-05-16,2022-07-01,2022-07-03,58,58
PO000382,SUP040,SITE05,P00003,2022-06-06,2022-07-27,2022-08-01,8,8
PO000383,SUP040,SITE05,P00003,2022-06-13,2022-07-27,2022-07-27,30,30
PO000384,SUP040,SITE05,P00003,2022-07-25,2022-09-16,2022-09-14,7,7
PO000385,SUP040,SITE05,P00003,2022-08-01,2022-09-25,2022-09-26,20,20
PO000386,SUP040,SITE05,P00003,2022-09-12,2022-10-30,2022-10-29,18,18
PO000387,SUP040,SITE05,P00003,2022-09-26,2022-11-12,2022-11-18,15,15
PO000388,SUP040,SITE05,P00003,2022-11-14,2023-01-02,2023-01-04,17,17
PO000389,SUP040,SITE05,P00003,2022-12-12,2023-02-02,2023-02-05,17,12
PO000390,SUP040,SITE05,P00003,2022-12-19,2023-02-03,2023-02-02,10,10
PO000391,SUP040,SITE05,P00003,2022-12-26,2023-02-20,2023-02-26,15,15
PO000392,SUP040,SITE05,P00003,2023-01-09,2023-02-23,2023-02-23,10,10
PO000393,SUP040,SITE05,P00003,2023-03-06,2023-04-21,2023-04-22,9,9
PO000394,SUP040,SITE05,P00003,2023-05-15,2023-07-02,2023-06-30,27,27
PO000395,SUP040,SITE05,P00003,2023-06-12,2023-07-30,2023-08-03,22,22
PO000396,SUP040,SITE05,P00003,2023-07-03,2023-08-21,2023-08-26,17,12
PO000397,SUP040,SITE05,P00003,2023-08-07,2023-09-25,2023-10-01,13,13
PO000398,SUP040,SITE05,P00003,2023-08-28,2023-10-15,2023-10-17,10,10
PO000399,SUP040,SITE05,P00003,2023-10-30,2023-12-14,2023-12-17,7,7
PO000400,SUP040,SITE05,P00003,2023-12-11,2024-01-30,2024-01-30,4,4
PO000401,SUP040,SITE05,P00003,2024-04-01,2024-05-18,2024-05-16,23,23
PO000402,SUP040,SITE05,P00003,2024-05-20,2024-07-05,2024-07-06,40,40
PO000403,SUP040,SITE05,P00003,2024-07-22,2024-09-07,2024-09-09,13,13
PO000404,SUP040,SITE05,P00003,2024-08-12,2024-09-26,2024-09-23,12,12
PO000405,SUP040,SITE05,P00003,2024-08-26,2024-10-18,2024-10-18,13,13
PO000406,SUP040,SITE05,P00003,2024-09-16,2024-11-01,2024-10-31,8,8
PO000407,SUP040,SITE05,P00003,2024-10-28,2024-12-15,2024-12-13,17,14
PO000408,SUP040,SITE05,P00003,2024-11-25,2025-01-05,2025-01-09,22,22
PO000409,SUP040,SITE06,P00003,2022-01-17,2022-03-04,2022-03-06,12,12
PO000410,SUP040,SITE06,P00003,2022-01-24,2022-03-15,2022-03-19,18,18
PO000411,SUP040,SITE06,P00003,2022-02-28,2022-04-17,2022-04-18,28,28
PO000412,SUP040,SITE06,P00003,2022-05-09,2022-06-24,2022-06-21,16,16
PO000413,SUP040,SITE06,P00003,2022-05-16,2022-07-05,2022-07-06,25,22
PO000414,SUP040,SITE06,P00003,2022-06-20,2022-08-14,2022-08-13,25,25
PO000415,SUP040,SITE06,P00003,2022-08-01,2022-09-18,2022-09-21,26,26
PO000416,SUP040,SITE06,P00003,2022-10-24,2022-12-09,2022-12-12,42,42
PO000417,SUP040,SITE06,P00003,2022-10-31,2022-12-21,2022-12-29,10,10
PO000418,SUP040,SITE06,P00003,2022-11-07,2022-12-23,2022-12-26,16,16
PO000419,SUP040,SITE06,P00003,2022-12-12,2023-01-28,2023-01-29,23,23
PO000420,SUP040,SITE06,P00003,2022-12-26,2023-02-12,2023-02-11,9,9
PO000421,SUP040,SITE06,P00003,2023-01-09,2023-02-22,2023-02-24,34,34
PO000422,SUP040,SITE06,P00003,2023-04-03,2023-05-30,2023-05-28,26,26
PO000423,SUP040,SITE06,P00003,2023-04-17,2023-06-05,2023-06-08,12,12
PO000424,SUP040,SITE06,P00003,2023-04-24,2023-06-11,2023-06-08,11,11
PO000425,SUP040,SITE06,P00003,2023-05-01,2023-06-22,2023-06-19,28,28
PO000426,SUP040,SITE06,P00003,2023-05-08,2023-06-25,2023-06-22,38,38
PO000427,SUP040,SITE06,P00003,2023-05-22,2023-07-12,2023-07-18,32,32
PO000428,SUP040,SITE06,P00003,2023-06-19,2023-08-05,2023-08-06,17,17
PO000429,SUP040,SITE06,P00003,2023-07-24,2023-09-17,2023-09-18,8,8
PO000430,SUP040,SITE06,P00003,2023-08-07,2023-09-27,2023-10-02,13,13
PO000431,SUP040,SITE06,P00003,2023-08-21,2023-10-03,2023-10-06,27,27
PO000432,SUP040,SITE06,P00003,2023-08-28,2023-10-15,2023-10-17,24,24
PO000433,SUP040,SITE06,P00003,2023-11-13,2023-12-28,2023-12-27,28,28
PO000434,SUP040,SITE06,P00003,2023-11-27,2024-01-19,2024-01-20,18,18
PO000435,SUP040,SITE06,P00003,2024-05-06,2024-06-27,2024-06-28,24,24
PO000436,SUP040,SITE06,P00003,2024-07-01,2024-08-18,2024-08-23,39,39
PO000437,SUP040,SITE06,P00003,2024-07-08,2024-08-23,2024-08-29,15,15
PO000438,SUP040,SITE06,P00003,2024-07-22,2024-09-09,2024-09-19,13,13
PO000439,SUP040,SITE06,P00003,2024-09-23,2024-11-11,2024-11-18,11,11
PO000440,SUP040,SITE06,P00003,2024-09-30,2024-11-24,2024-11-24,15,15
PO000441,SUP040,SITE06,P00003,2024-10-07,2024-11-26,2024-11-27,29,29
PO000442,SUP040,SITE06,P00003,2024-11-25,2025-01-11,2025-01-18,26,26
PO000443,SUP040,SITE06,P00003,2024-12-09,2025-01-25,2025-01-22,14,13
PO000444,SUP034,SITE01,P00004,2023-01-09,2023-02-07,2023-02-12,3,3
PO000445,SUP034,SITE01,P00004,2023-10-09,2023-11-11,2023-11-16,2,2
PO000446,SUP034,SITE01,P00004,2024-01-08,2024-02-08,2024-02-05,4,4
PO000447,SUP034,SITE01,P00004,2024-03-11,2024-04-15,2024-04-12,7,7
PO000448,SUP034,SITE01,P00004,2024-04-08,2024-05-10,2024-05-07,1,1
PO000449,SUP034,SITE02,P00004,2022-01-24,2022-02-26,2022-02-26,1,1
PO000450,SUP034,SITE02,P00004,2022-10-31,2022-12-07,2022-12-07,1,1
PO000451,SUP034,SITE02,P00004,2023-04-10,2023-05-16,2023-05-21,1,1
PO000452,SUP034,SITE02,P00004,2024-09-09,2024-10-11,2024-10-11,1,1
PO000453,SUP034,SITE03,P00004,2023-01-23,2023-02-26,2023-02-27,1,1
PO000454,SUP034,SITE03,P00004,2023-07-31,2023-09-06,2023-09-09,3,3
PO000455,SUP034,SITE03,P00004,2023-09-11,2023-10-14,2023-10-15,4,4
PO000456,SUP034,SITE03,P00004,2024-03-25,2024-05-03,2024-05-01,3,3
PO000457,SUP034,SITE04,P00004,2022-01-24,2022-02-25,2022-02-26,7,7
PO000458,SUP034,SITE04,P00004,2022-02-07,2022-03-10,2022-03-12,8,8
PO000459,SUP034,SITE04,P00004,2022-02-14,2022-03-20,2022-03-20,2,2
PO000460,SUP034,SITE04,P00004,2022-10-31,2022-12-08,2022-12-08,3,3
PO000461,SUP034,SITE04,P00004,2023-01-30,2023-03-02,2023-02-28,5,5
PO000462,SUP034,SITE04,P00004,2023-09-04,2023-10-01,2023-09-29,5,5
PO000463,SUP034,SITE04,P00004,2023-10-23,2023-11-25,2023-11-22,9,9
PO000464,SUP034,SITE04,P00004,2024-03-04,2024-04-04,2024-04-08,7,7
PO000465,SUP034,SITE04,P00004,2024-03-25,2024-04-27,2024-04-28,11,11
PO000466,SUP034,SITE04,P00004,2024-07-01,2024-08-04,2024-08-03,6,6
PO000467,SUP034,SITE04,P00004,2024-09-23,2024-10-30,2024-11-02,4,4
PO000468,SUP034,SITE04,P00004,2024-09-30,2024-10-30,2024-10-31,18,18
PO000469,SUP034,SITE05,P00004,2022-10-31,2022-12-01,2022-12-02,4,4
PO000470,SUP034,SITE05,P00004,2022-11-07,2022-12-15,2022-12-17,1,1
PO000471,SUP034,SITE05,P00004,2024-04-29,2024-06-02,2024-06-03,2,2
PO000472,SUP034,SITE05,P00004,2024-06-03,2024-07-04,2024-07-01,3,3
PO000473,SUP034,SITE06,P00004,2022-01-31,2022-03-04,2022-03-01,5,5
PO000474,SUP034,SITE06,P00004,2022-07-18,2022-08-21,2022-08-22,7,7
PO000475,SUP034,SITE06,P00004,2022-08-15,2022-09-16,2022-09-15,3,3
PO000476,SUP034,SITE06,P00004,2022-11-28,2022-12-31,2022-12-31,4,4
PO000477,SUP034,SITE06,P00004,2022-12-05,2023-01-06,2023-01-05,3,3
PO000478,SUP034,SITE06,P00004,2023-03-06,2023-04-08,2023-04-10,2,2
PO000479,SUP034,SITE06,P00004,2023-06-05,2023-07-07,2023-07-10,7,7
PO000480,SUP024,SITE01,P00005,2022-01-31,2022-04-14,2022-04-15,28,28
PO000481,SUP024,SITE01,P00005,2022-02-21,2022-04-19,2022-04-16,23,23
PO000482,SUP024,SITE01,P00005,2022-04-11,2022-06-14,2022-06-16,21,21
PO000483,SUP024,SITE01,P00005,2022-04-25,2022-06-30,2022-06-28,21,21
PO000484,SUP024,SITE01,P00005,2022-05-09,2022-07-26,2022-07-26,17,17
PO000485,SUP024,SITE01,P00005,2022-05-23,2022-07-17,2022-07-21,23,23
PO000486,SUP024,SITE01,P00005,2022-06-20,2022-08-17,2022-08-17,56,56
PO000487,SUP024,SITE01,P00005,2022-07-04,2022-09-06,2022-09-03,18,16
PO000488,SUP024,SITE01,P00005,2022-07-25,2022-09-28,2022-09-28,12,12
PO000489,SUP024,SITE01,P00005,2022-08-29,2022-10-28,2022-11-02,19,19
PO000490,SUP024,SITE01,P00005,2022-09-05,2022-11-14,2022-11-16,17,17
PO000491,SUP024,SITE01,P00005,2023-02-06,2023-04-07,2023-04-13,34,34
PO000492,SUP024,SITE01,P00005,2023-03-06,2023-05-10,2023-05-13,27,27
PO000493,SUP024,SITE01,P00005,2023-04-10,2023-06-10,2023-06-12,10,10
PO000494,SUP024,SITE01,P00005,2023-05-29,2023-07-26,2023-07-25,26,26
PO000495,SUP024,SITE01,P00005,2023-07-03,2023-09-05,2023-09-08,13,8
PO000496,SUP024,SITE01,P00005,2023-07-10,2023-09-07,2023-09-06,17,17
PO000497,SUP024,SITE01,P00005,2023-08-14,2023-10-26,2023-10-28,45,45
PO000498,SUP024,SITE01,P00005,2023-08-28,2023-11-08,2023-11-12,11,11
PO000499,SUP024,SITE01,P00005,2023-09-11,2023-11-15,2023-11-12,26,23
PO000500,SUP024,SITE01,P00005,2023-10-02,2023-11-23,2023-11-23,11,11
PO000501,SUP024,SITE01,P00005,2023-10-23,2023-12-23,2023-12-24,12,12
PO000502,SUP024,SITE01,P00005,2023-10-30,2023-12-30,2024-01-07,17,17
PO000503,SUP024,SITE01,P00005,2023-11-20,2024-01-27,2024-01-30,14,14
PO000504,SUP024,SITE01,P00005,2023-12-11,2024-02-08,2024-02-06,11,11
PO000505,SUP024,SITE01,P00005,2024-02-12,2024-04-19,2024-04-24,17,17
PO000506,SUP024,SITE01,P00005,2024-04-01,2024-06-07,2024-06-08,36,36
PO000507,SUP024,SITE01,P00005,2024-05-20,2024-07-19,2024-07-17,25,25
PO000508,SUP024,SITE01,P00005,2024-06-03,2024-08-05,2024-08-05,10,10
PO000509,SUP024,SITE01,P00005,2024-07-22,2024-09-24,2024-09-21,26,26
PO000510,SUP024,SITE01,P00005,2024-07-29,2024-09-26,2024-09-30,17,17
PO000511,SUP024,SITE01,P00005,2024-08-19,2024-10-14,2024-10-16,4,4
PO000512,SUP024,SITE01,P00005,2024-09-23,2024-12-06,2024-12-04,43,43
PO000513,SUP024,SITE01,P00005,2024-11-11,2024-12-29,2024-12-27,6,6
PO000514,SUP024,SITE01,P00005,2024-12-02,2025-02-04,2025-02-04,13,13
PO000515,SUP024,SITE02,P00005,2022-01-03,2022-02-25,2022-02-28,18,18
PO000516,SUP024,SITE02,P00005,2022-02-21,2022-04-26,2022-04-30,36,36
PO000517,SUP024,SITE02,P00005,2022-02-28,2022-05-01,2022-05-05,11,11
PO000518,SUP024,SITE02,P00005,2022-03-14,2022-05-14,2022-05-17,23,23
PO000519,SUP024,SITE02,P00005,2022-03-28,2022-05-30,2022-06-03,16,13
PO000520,SUP024,SITE02,P00005,2022-05-30,2022-07-27,2022-08-04,42,42
PO000521,SUP024,SITE02,P00005,2022-06-27,2022-08-31,2022-09-03,24,24
PO000522,SUP024,SITE02,P00005,2022-07-04,2022-09-06,2022-09-07,23,23
PO000523,SUP024,SITE02,P00005,2022-08-15,2022-10-20,2022-10-21,12,12
PO000524,SUP024,SITE02,P00005,2022-09-19,2022-11-12,2022-11-15,21,18
PO000525,SUP024,SITE02,P00005,2022-09-26,2022-11-26,2022-11-23,24,24
PO000526,SUP024,SITE02,P00005,2022-10-10,2022-12-21,2022-12-24,13,13
PO000527,SUP024,SITE02,P00005,2022-10-24,2023-01-02,2023-01-05,8,7
PO000528,SUP024,SITE02,P00005,2022-12-05,2023-02-02,2023-02-12,4,4
PO000529,SUP024,SITE02,P00005,2022-12-19,2023-03-02,2023-03-04,15,14
PO000530,SUP024,SITE02,P00005,2023-02-27,2023-04-29,2023-05-02,15,15
PO000531,SUP024,SITE02,P00005,2023-03-06,2023-05-10,2023-05-14,17,17
PO000532,SUP024,SITE02,P00005,2023-04-17,2023-06-15,2023-06-15,18,18
PO000533,SUP024,SITE02,P00005,2023-05-08,2023-07-05,2023-07-10,11,11
PO000534,SUP024,SITE02,P00005,2023-10-09,2023-12-06,2023-12-14,27,27
PO000535,SUP024,SITE02,P00005,2023-10-30,2023-12-31,2023-12-31,9,7
PO000536,SUP024,SITE02,P00005,2023-11-06,2024-01-13,2024-01-18,26,26
PO000537,SUP024,SITE02,P00005,2023-11-20,2024-01-21,2024-01-27,9,9
PO000538,SUP024,SITE02,P00005,2023-12-18,2024-02-27,2024-03-02,13,13
PO000539,SUP024,SITE02,P00005,2024-01-01,2024-03-07,2024-03-08,27,27
PO000540,SUP024,SITE02,P00005,2024-03-11,2024-05-15,2024-05-12,15,15
PO000541,SUP024,SITE02,P00005,2024-04-08,2024-06-02,2024-06-08,5,5
PO000542,SUP024,SITE02,P00005,2024-05-13,2024-07-19,2024-07-23,8,8
PO000543,SUP024,SITE02,P00005,2024-07-22,2024-09-23,2024-09-27,9,9
PO000544,SUP024,SITE02,P00005,2024-10-21,2024-12-24,2024-12-26,15,15
PO000545,SUP024,SITE02,P00005,2024-12-02,2025-02-12,2025-02-09,12,12
PO000546,SUP024,SITE02,P00005,2024-12-23,2025-02-18,2025-02-18,23,23
PO000547,SUP024,SITE03,P00005,2022-01-10,2022-03-18,2022-03-19,71,71
PO000548,SUP024,SITE03,P00005,2022-03-07,2022-05-08,2022-05-10,24,24
PO000549,SUP024,SITE03,P00005,2022-04-04,2022-06-04,2022-06-13,21,21
PO000550,SUP024,SITE03,P00005,2022-05-09,2022-07-26,2022-07-30,19,19
PO000551,SUP024,SITE03,P00005,2022-05-30,2022-07-31,2022-07-31,23,23
PO000552,SUP024,SITE03,P00005,2022-06-27,2022-08-27,2022-09-01,32,32
PO000553,SUP024,SITE03,P00005,2022-08-29,2022-11-03,2022-11-02,31,31
PO000554,SUP024,SITE03,P00005,2022-09-05,2022-11-15,2022-11-20,61,61
PO000555,SUP024,SITE03,P00005,2022-09-19,2022-11-29,2022-12-01,38,38
PO000556,SUP024,SITE03,P00005,2022-09-26,2022-11-26,2022-12-01,15,15
PO000557,SUP024,SITE03,P00005,2022-10-17,2023-01-01,2023-01-06,14,14
PO000558,SUP024,SITE03,P00005,2022-11-07,2023-01-17,2023-01-19,26,24
PO000559,SUP024,SITE03,P00005,2022-11-14,2023-01-12,2023-01-18,23,23
PO000560,SUP024,SITE03,P00005,2023-02-06,2023-04-06,2023-04-08,19,19
PO000561,SUP024,SITE03,P00005,2023-02-20,2023-04-20,2023-04-20,23,23
PO000562,SUP024,SITE03,P00005,2023-03-27,2023-05-16,2023-05-18,33,33
PO000563,SUP024,SITE03,P00005,2023-04-17,2023-06-22,2023-06-28,45,45
PO000564,SUP024,SITE03,P00005,2023-04-24,2023-07-08,2023-07-07,31,31
PO000565,SUP024,SITE03,P00005,2023-05-15,2023-07-19,2023-07-21,34,34
PO000566,SUP024,SITE03,P00005,2023-06-19,2023-08-24,2023-08-23,27,27
PO000567,SUP024,SITE03,P00005,2023-07-24,2023-09-26,2023-09-26,15,11
PO000568,SUP024,SITE03,P00005,2023-07-31,2023-09-28,2023-10-02,14,14
PO000569,SUP024,SITE03,P00005,2023-12-04,2024-02-07,2024-02-10,33,33
PO000570,SUP024,SITE03,P00005,2024-06-10,2024-08-13,2024-08-14,79,79
PO000571,SUP024,SITE03,P00005,2024-06-17,2024-08-04,2024-08-02,59,36
PO000572,SUP024,SITE03,P00005,2024-06-24,2024-08-16,2024-08-18,84,84
PO000573,SUP024,SITE03,P00005,2024-07-08,2024-09-01,2024-08-29,51,51
PO000574,SUP024,SITE03,P00005,2024-07-22,2024-09-26,2024-09-27,30,30
PO000575,SUP024,SITE03,P00005,2024-07-29,2024-09-26,2024-09-30,29,29
PO000576,SUP024,SITE03,P00005,2024-09-16,2024-11-19,2024-11-20,44,44
PO000577,SUP024,SITE03,P00005,2024-09-23,2024-12-01,2024-12-02,25,25
PO000578,SUP024,SITE03,P00005,2024-10-07,2024-12-06,2024-12-06,45,45
PO000579,SUP024,SITE03,P00005,2024-10-21,2024-12-31,2025-01-01,93,93
PO000580,SUP024,SITE03,P00005,2024-11-04,2025-01-10,2025-01-11,44,36
PO000581,SUP024,SITE03,P00005,2024-11-11,2025-01-15,2025-01-13,62,62
PO000582,SUP024,SITE04,P00005,2022-01-10,2022-03-16,2022-03-16,65,65
PO000583,SUP024,SITE04,P00005,2022-01-17,2022-03-17,2022-03-19,28,28
PO000584,SUP024,SITE04,P00005,2022-02-07,2022-04-12,2022-04-18,26,26
PO000585,SUP024,SITE04,P00005,2022-02-21,2022-04-25,2022-04-25,10,10
PO000586,SUP024,SITE04,P00005,2022-03-14,2022-05-21,2022-05-20,19,19
PO000587,SUP024,SITE04,P00005,2022-03-21,2022-05-27,2022-05-27,21,18
PO000588,SUP024,SITE04,P00005,2022-04-04,2022-06-08,2022-06-11,34,34
PO000589,SUP024,SITE04,P00005,2022-05-16,2022-07-27,2022-08-01,23,23
PO000590,SUP024,SITE04,P00005,2022-07-04,2022-09-18,2022-09-23,23,23
PO000591,SUP024,SITE04,P00005,2022-08-08,2022-10-06,2022-10-06,66,66
PO000592,SUP024,SITE04,P00005,2022-12-12,2023-02-21,2023-02-21,17,17
PO000593,SUP024,SITE04,P00005,2023-01-16,2023-03-11,2023-03-13,29,29
PO000594,SUP024,SITE04,P00005,2023-02-06,2023-04-15,2023-04-13,100,61
PO000595,SUP024,SITE04,P00005,2023-02-13,2023-04-12,2023-04-15,29,29
PO000596,SUP024,SITE04,P00005,2023-04-10,2023-06-13,2023-06-19,75,75
PO000597,SUP024,SITE04,P00005,2023-04-24,2023-07-01,2023-06-30,11,9
PO000598,SUP024,SITE04,P00005,2023-06-12,2023-08-22,2023-08-25,13,13
PO000599,SUP024,SITE04,P00005,2023-07-24,2023-09-29,2023-10-04,31,29
PO000600,SUP024,SITE04,P00005,2023-08-21,2023-10-17,2023-10-22,22,22
PO000601,SUP024,SITE04,P00005,2023-08-28,2023-10-31,2023-11-06,38,38
PO000602,SUP024,SITE04,P00005,2023-09-04,2023-11-07,2023-11-10,35,35
PO000603,SUP024,SITE04,P00005,2023-09-18,2023-11-23,2023-11-27,17,17
PO000604,SUP024,SITE04,P00005,2023-10-02,2023-12-08,2023-12-10,26,26
PO000605,SUP024,SITE04,P00005,2023-10-23,2023-12-17,2023-12-20,55,55
PO000606,SUP024,SITE04,P00005,2024-01-01,2024-02-27,2024-03-01,23,23
PO000607,SUP024,SITE04,P00005,2024-03-11,2024-05-14,2024-05-17,15,15
PO000608,SUP024,SITE04,P00005,2024-03-18,2024-05-27,2024-05-30,27,27
PO000609,SUP024,SITE04,P00005,2024-04-15,2024-06-12,2024-06-16,16,11
PO000610,SUP024,SITE04,P00005,2024-05-06,2024-07-06,2024-07-08,19,19
PO000611,SUP024,SITE04,P00005,2024-07-29,2024-09-24,2024-09-28,26,26
PO000612,SUP024,SITE04,P00005,2024-08-12,2024-10-22,2024-10-24,16,16
PO000613,SUP024,SITE04,P00005,2024-09-09,2024-11-10,2024-11-13,36,36
PO000614,SUP024,SITE04,P00005,2024-09-23,2024-11-27,2024-11-24,35,35
PO000615,SUP024,SITE04,P00005,2024-10-21,2024-12-25,2024-12-29,113,113
PO000616,SUP024,SITE04,P00005,2024-11-18,2025-01-18,2025-01-15,64,64
PO000617,SUP024,SITE05,P00005,2022-03-07,2022-05-08,2022-05-06,36,36
PO000618,SUP024,SITE05,P00005,2022-03-14,2022-05-21,2022-05-21,21,21
PO000619,SUP024,SITE05,P00005,2022-04-25,2022-07-12,2022-07-21,23,23
PO000620,SUP024,SITE05,P00005,2022-07-04,2022-09-05,2022-09-06,22,22
PO000621,SUP024,SITE05,P00005,2022-07-11,2022-09-11,2022-09-09,22,22
PO000622,SUP024,SITE05,P00005,2022-09-12,2022-11-07,2022-11-09,28,28
PO000623,SUP024,SITE05,P00005,2022-10-10,2022-12-13,2022-12-15,10,6
PO000624,SUP024,SITE05,P00005,2022-11-28,2023-01-31,2023-02-01,30,30
PO000625,SUP024,SITE05,P00005,2023-01-09,2023-03-09,2023-03-15,6,6
PO000626,SUP024,SITE05,P00005,2023-01-16,2023-03-21,2023-03-27,31,31
PO000627,SUP024,SITE05,P00005,2023-01-30,2023-04-13,2023-04-17,38,34
PO000628,SUP024,SITE05,P00005,2023-03-27,2023-06-04,2023-06-07,33,33
PO000629,SUP024,SITE05,P00005,2023-05-08,2023-07-07,2023-07-06,14,14
PO000630,SUP024,SITE05,P00005,2023-07-31,2023-10-08,2023-10-09,23,23
PO000631,SUP024,SITE05,P00005,2023-08-14,2023-10-26,2023-10-29,27,27
PO000632,SUP024,SITE05,P00005,2023-08-28,2023-10-29,2023-10-26,27,27
PO000633,SUP024,SITE05,P00005,2023-09-04,2023-11-02,2023-11-02,24,24
